behavior_id,customer_id,transaction_id,device_id,login_timestamp,logout_timestamp,session_duration_minutes,behavior_risk_score,account_takeover_suspected,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,unusual_amount_flag,unusual_location_flag,typing_speed_flag,fraud_flag,fraud_risk,created_at
BEH_00031,CUST_00815,TX_78B646225967452587129AF63E745550,DEV_00082,2026-03-29 17:56:56,2026-03-29 18:06:56,4,0.23,False,4,187.51,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00032,CUST_01622,TX_3C59C53EE27D407FA2D6975F89B237C4,DEV_01309,2026-05-25 02:12:56,2026-05-25 02:20:56,3,36.89,False,3,209.75,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00033,CUST_01336,TX_B50DD6D0E6524419AABB7D339C5CA43D,DEV_00452,2026-05-08 08:39:56,2026-05-08 08:48:56,4,4.76,False,2,177.12,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00034,CUST_00205,TX_9C4D26DAA0174EF6947721740A4478C4,DEV_01473,2026-03-16 04:46:56,2026-03-16 05:05:56,3,6.0,False,2,284.07,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00035,CUST_00597,TX_C5FC2A31273E4A778065BBA61DF8F3EE,DEV_00890,2026-02-28 12:14:56,2026-02-28 12:27:56,2,30.33,False,4,175.38,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00036,CUST_00106,TX_0787F67C7A5244A9B34B70AE40787779,DEV_00937,2026-05-31 17:33:56,2026-05-31 17:39:56,2,7.14,False,3,215.35,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00037,CUST_00324,TX_6CAB429EBF1B44BDA31E153B9B8D5DD5,DEV_00024,2025-12-29 12:18:56,2025-12-29 12:30:56,3,12.52,False,3,316.31,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00038,CUST_01737,TX_2C7A736474F64E46A958AC9B28D926AF,DEV_01094,2026-01-05 14:33:56,2026-01-05 14:47:56,1,39.16,False,1,303.69,0,False,True,False,False,LOW,2026-06-14 12:32:57
BEH_00039,CUST_01710,TX_A1FA2333CFC942B09C14B009B0439AF0,DEV_01107,2026-06-10 09:29:56,2026-06-10 09:33:56,4,23.02,False,1,384.36,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00040,CUST_00600,TX_A58279E52F334FBC92B81ECCA6A509DC,DEV_01186,2026-04-23 01:40:56,2026-04-23 01:52:56,1,38.75,False,1,440.46,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00041,CUST_00603,TX_3AA087C85A054718ACCFFFEBC73B3CA3,DEV_00630,2026-01-21 07:37:56,2026-01-21 07:49:56,2,20.0,False,2,330.51,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00042,CUST_01578,TX_0A4C6528788F4932ACC61E98B039761B,DEV_00687,2026-02-09 07:55:56,2026-02-09 08:07:56,4,2.98,False,1,481.18,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00043,CUST_01885,TX_DD853DFCE6B741EC80EBECFA3A960670,DEV_01389,2026-04-19 15:13:56,2026-04-19 15:23:56,1,1.84,False,2,348.13,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00044,CUST_01812,TX_ABA1171C79DE4C7EADC7A33B98132D1A,DEV_00075,2026-03-24 05:13:56,2026-03-24 05:30:56,3,38.3,False,4,252.16,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00045,CUST_00325,TX_46D69C3ACCA24EDC98EF404C2898F0DE,DEV_00182,2026-02-11 17:25:56,2026-02-11 17:45:56,3,7.31,False,1,165.94,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00046,CUST_00249,TX_DC3ED327B463499BBBE7EA2E1AEC9514,DEV_00797,2026-01-22 05:44:56,2026-01-22 05:54:56,3,13.09,False,1,225.5,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00047,CUST_01995,TX_74DC67FAEF97434C80F3D57211D4B6A4,DEV_01203,2026-06-06 22:33:56,2026-06-06 22:53:56,4,16.15,False,3,22.78,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00048,CUST_01820,TX_71C7186949954786B3BA9B037058609E,DEV_00870,2026-05-18 00:32:56,2026-05-18 00:50:56,2,39.82,False,4,60.39,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00049,CUST_01792,TX_13A18E03AEA54F72826A8CF441D94FB0,DEV_00132,2025-12-21 19:05:56,2025-12-21 19:21:56,3,26.14,False,1,158.94,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00050,CUST_01228,TX_D871C7E063E241E790994BDDDEB81F72,DEV_01035,2026-04-28 00:40:56,2026-04-28 00:47:56,3,19.16,False,1,330.31,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00051,CUST_01309,TX_B54833BF29974FD3A16E5DF98540BD7D,DEV_00570,2026-01-13 05:22:56,2026-01-13 05:34:56,1,19.12,False,2,219.2,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00052,CUST_01977,TX_016A7A3900CB4D6C85729B26CA3EE6F3,DEV_00148,2026-05-29 01:25:56,2026-05-29 01:40:56,3,20.29,False,4,41.0,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00053,CUST_00588,TX_11BC4EC1EFC74EAD9A4BE83380A992BB,DEV_00862,2026-02-25 17:04:56,2026-02-25 17:12:56,3,13.16,False,4,71.9,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00054,CUST_00376,TX_53EF601117AE4DE0BAD730E6C2F479A5,DEV_01393,2026-01-17 05:36:56,2026-01-17 05:52:56,1,16.78,False,1,483.98,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00055,CUST_00991,TX_79850936AE3B4BB8AC02630601F009FB,DEV_01457,2026-05-28 19:57:56,2026-05-28 20:12:56,4,31.61,False,4,78.17,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00056,CUST_00416,TX_A8BE7C6B1EC24CCC9A7FCEA82612A680,DEV_00325,2026-01-09 15:38:56,2026-01-09 15:51:56,4,22.86,False,3,461.99,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00057,CUST_01570,TX_6F55897078D34DC09233BE2A1A4FDD5F,DEV_01394,2026-04-04 21:24:56,2026-04-04 21:34:56,2,28.75,False,3,250.31,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00058,CUST_00685,TX_108D23C76D084B16B90DB396C54E48EF,DEV_00094,2026-04-08 12:24:56,2026-04-08 12:28:56,2,8.47,False,2,16.04,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00059,CUST_00377,TX_072E2E98699B4E98A8F93744B918D0F9,DEV_00463,2026-05-09 03:07:56,2026-05-09 03:22:56,2,14.87,False,4,402.32,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00060,CUST_00703,TX_5474C43081A140C08D2C1A4808738229,DEV_00963,2026-03-29 20:42:56,2026-03-29 21:00:56,2,17.94,False,3,359.23,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00061,CUST_00156,TX_B304B316D10B47FF9FE51FEC446553BA,DEV_00553,2026-05-22 01:31:56,2026-05-22 01:40:56,2,22.52,False,1,244.02,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00062,CUST_00305,TX_EEE565EEE299474BB309EAA689137DF0,DEV_01434,2026-04-27 15:45:56,2026-04-27 15:57:56,3,4.05,False,3,85.13,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00063,CUST_01015,TX_238AD7E50F9C4F63BC3DEAC8E08F70BB,DEV_00495,2026-04-22 02:17:56,2026-04-22 02:29:56,4,29.36,False,4,345.43,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00064,CUST_00348,TX_966645CE61DE4D4ABB2E8A84E500653B,DEV_00621,2026-05-27 10:23:56,2026-05-27 10:37:56,2,5.62,False,2,103.16,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00065,CUST_00764,TX_EC07D65E37C74666B43342406F6A20DB,DEV_00493,2026-03-27 23:26:56,2026-03-27 23:38:56,4,6.28,False,2,203.16,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00066,CUST_01937,TX_3703F9A62C6043B79CE4B5EB86EA4C0B,DEV_00906,2026-05-13 06:44:56,2026-05-13 06:58:56,4,25.77,False,3,132.73,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00067,CUST_01553,TX_11C4B1A0B84A40A4BB14B94FE27D63C8,DEV_01367,2026-01-10 15:47:56,2026-01-10 16:06:56,1,15.66,False,2,73.59,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00068,CUST_00763,TX_9C750753F72343E99A21526AD434D941,DEV_01251,2026-05-04 19:50:56,2026-05-04 20:09:56,2,36.2,False,2,203.78,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00069,CUST_00199,TX_4CBA445E0CEB4EA2B1A76BDAA0BDB861,DEV_01260,2026-04-08 05:48:56,2026-04-08 06:08:56,1,18.23,False,1,172.85,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00070,CUST_01245,TX_448DCE4B5FF443158E1DE842A6761598,DEV_00049,2026-01-11 08:40:56,2026-01-11 08:48:56,3,12.53,False,3,120.39,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00071,CUST_01475,TX_1A95FB373AF94247B4880658430D0454,DEV_01263,2026-02-13 00:18:56,2026-02-13 00:30:56,2,24.05,False,2,88.75,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00072,CUST_01911,TX_1C35154CC6184B68B8DF776D20B6DD95,DEV_00336,2026-04-29 21:43:56,2026-04-29 21:56:56,2,27.61,False,2,294.51,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00073,CUST_00992,TX_719B510D2AB44DB18FF2E4B3C82E2200,DEV_00138,2026-03-13 05:09:56,2026-03-13 05:31:56,1,27.81,False,4,105.6,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00074,CUST_00361,TX_4AD4BAE012144219A2512D4A1ECD5DAD,DEV_01071,2026-02-15 17:52:56,2026-02-15 18:08:56,4,15.03,False,4,23.97,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00075,CUST_01620,TX_A42093FC9DC040A78802801AD958F191,DEV_00114,2026-04-30 07:49:56,2026-04-30 08:10:56,3,16.79,False,3,147.44,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00076,CUST_00052,TX_504F898F684B40C2877398030FE65B12,DEV_01492,2026-01-30 12:56:56,2026-01-30 13:08:56,4,13.58,False,4,28.51,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00077,CUST_00775,TX_3FCE3D680BD54129AEE8BA3916F8D1FC,DEV_01020,2026-04-19 16:13:56,2026-04-19 16:21:56,1,5.56,False,1,475.23,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00078,CUST_00260,TX_C3EA8790B10049D58B7020DDDB5CCF18,DEV_01497,2026-03-15 07:16:56,2026-03-15 07:23:56,1,23.45,False,1,69.61,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00079,CUST_00210,TX_3DCD84A64DF847DAA245E2FFC4E09FC1,DEV_01458,2026-05-10 22:33:56,2026-05-10 22:50:56,2,26.51,False,2,386.54,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00080,CUST_00934,TX_2979C9E4C72D45698D6F6D10ED44DAE1,DEV_00935,2025-12-22 18:07:56,2025-12-22 18:12:56,3,16.6,False,2,312.48,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00081,CUST_00209,TX_603C709E2866455DA8021A49624902B8,DEV_01340,2026-03-09 08:44:56,2026-03-09 08:48:56,2,2.46,False,1,488.67,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00082,CUST_00825,TX_AE56063AA9274E2091B44C18DE670D54,DEV_00332,2026-03-19 07:51:56,2026-03-19 07:57:56,4,17.75,False,1,483.6,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00083,CUST_01594,TX_2491A02B33374A1FBAAB661BB6BA6DE0,DEV_00484,2026-04-10 13:19:56,2026-04-10 13:38:56,1,6.91,False,3,377.04,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00084,CUST_00566,TX_BB63BD848823454E959E3C2246C7FCFC,DEV_00215,2026-03-18 09:00:56,2026-03-18 09:15:56,2,11.08,False,4,234.71,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00085,CUST_00297,TX_93DC7A7F66A346BFAB2343759FDFCA72,DEV_00690,2026-05-23 07:35:56,2026-05-23 07:46:56,3,34.07,False,3,347.67,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00086,CUST_01069,TX_1AAE388AF1834B6E855931BA1C8248B8,DEV_00445,2026-02-25 02:59:56,2026-02-25 03:18:56,3,26.33,False,4,96.38,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00087,CUST_01380,TX_79EFF1B587B646B8B9A5A33A31A4A686,DEV_00104,2026-01-21 18:26:56,2026-01-21 18:35:56,2,1.38,False,4,197.85,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00088,CUST_01226,TX_D96A270B612042D0BEB7A8FE370A0802,DEV_00266,2026-04-21 15:28:56,2026-04-21 15:41:56,3,15.71,False,2,346.39,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00089,CUST_00299,TX_C93CB1B0CA024BDFB7387F516F3C1894,DEV_00260,2026-05-17 06:36:56,2026-05-17 06:50:56,1,13.9,False,2,214.64,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00090,CUST_00557,TX_2EAF5558135D49B592302F1FE684134B,DEV_00208,2026-05-10 19:39:56,2026-05-10 19:55:56,4,23.51,False,4,474.67,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00091,CUST_01129,TX_CD691F78467249F889FAB87D97A523CC,DEV_00668,2026-06-12 01:46:56,2026-06-12 02:00:56,2,16.93,False,3,425.55,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00092,CUST_01564,TX_A3E43665D297457FB00E2AEC47178E63,DEV_00069,2026-03-13 23:17:56,2026-03-13 23:31:56,2,6.77,False,2,486.05,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00093,CUST_00894,TX_62BA7644DBB74282A1297EC590BC52C4,DEV_00479,2026-04-14 14:42:56,2026-04-14 14:52:56,2,39.83,False,1,22.55,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00094,CUST_00330,TX_D172E2D0420640F3B209F383922ABAA8,DEV_00275,2026-02-21 14:23:56,2026-02-21 14:32:56,4,8.45,False,2,258.16,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00095,CUST_01096,TX_DD204CA537F14D79A38C69851AB512D5,DEV_00219,2026-04-09 10:03:56,2026-04-09 10:19:56,3,31.92,False,4,152.36,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00096,CUST_00702,TX_C20783A6946248A9B64AF3BFFA446C3F,DEV_01169,2026-03-26 23:24:56,2026-03-26 23:34:56,1,1.27,False,3,49.32,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00097,CUST_00892,TX_D39FB34C6D1C4F67AEA9993B97590F86,DEV_01275,2026-03-13 07:56:56,2026-03-13 08:18:56,2,22.78,False,2,100.84,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00098,CUST_00996,TX_866957FC23FA4277B42AF31E55EA542B,DEV_00326,2026-02-12 18:25:56,2026-02-12 18:41:56,4,12.37,False,4,220.82,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00099,CUST_00328,TX_E4A7A9DAB0694F8691B62D6EE3CFA83E,DEV_01482,2026-06-04 08:34:56,2026-06-04 08:49:56,3,13.16,False,4,143.36,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00100,CUST_01564,TX_48B92A34DBE54E55979456C323E9C88E,DEV_00069,2026-06-10 08:03:56,2026-06-10 08:18:56,3,26.09,False,1,248.53,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00101,CUST_00544,TX_DB47B97B8F3B412894126FF04D844CF1,DEV_01271,2026-02-06 13:24:56,2026-02-06 13:41:56,1,10.46,False,4,363.78,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00102,CUST_01597,TX_FDDB26FF493944C29E5C189FAF218FA4,DEV_00264,2026-05-28 16:58:56,2026-05-28 17:08:56,1,21.3,False,1,145.4,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00103,CUST_00518,TX_97546DF8E72D45DA9688305593559227,DEV_00461,2026-03-22 13:09:56,2026-03-22 13:21:56,2,34.96,False,2,492.47,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00104,CUST_00872,TX_F96F03A4AA624B1DB7F7EFD92E8428C9,DEV_01024,2026-02-23 00:34:56,2026-02-23 00:46:56,2,26.6,False,1,119.09,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00105,CUST_00797,TX_6BD60FC41E5345CA936D23318196DEC3,DEV_00010,2026-05-26 17:10:56,2026-05-26 17:27:56,2,10.16,False,4,322.23,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00106,CUST_01770,TX_72453108C9B848C1BDA4EE035BD32A9F,DEV_01018,2026-02-01 16:08:56,2026-02-01 16:18:56,1,28.37,False,4,261.93,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00107,CUST_01751,TX_00B15DBFE20B401B9C0E6D835C0C6197,DEV_01271,2026-01-26 11:28:56,2026-01-26 11:40:56,1,6.9,False,4,205.13,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00108,CUST_01860,TX_E7279DDC1A8C42EA859174509D732B84,DEV_00359,2026-02-01 10:04:56,2026-02-01 10:27:56,4,4.72,False,2,10.76,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00109,CUST_01540,TX_90BC795DBDBE4AE0A551FD2019690599,DEV_00854,2026-04-09 00:37:56,2026-04-09 00:44:56,1,1.87,False,1,365.0,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00110,CUST_01322,TX_A9692C40E20A4FF2B76B987BA53B79AB,DEV_00788,2026-04-03 01:41:56,2026-04-03 01:53:56,2,23.15,False,4,337.36,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00111,CUST_00842,TX_B63DC7260E7A446087C0A3B58653D3C4,DEV_01437,2026-01-11 12:05:56,2026-01-11 12:15:56,2,19.97,False,4,33.86,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00112,CUST_00567,TX_057C84090F934F83B60B58B056E871EC,DEV_00113,2026-02-11 07:03:56,2026-02-11 07:17:56,3,13.27,False,2,359.27,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00113,CUST_00713,TX_6853E3F99D0345B490CF691B5CFFC414,DEV_01280,2026-03-15 19:22:56,2026-03-15 19:42:56,1,24.42,False,3,89.02,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00114,CUST_01129,TX_973DE0BD263B4C4E9A13ABD64352631E,DEV_00668,2026-01-06 22:13:56,2026-01-06 22:32:56,4,39.88,False,1,277.79,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00115,CUST_01243,TX_4497DC6B471643A6A033026E3B28DDE1,DEV_01141,2025-12-30 07:12:56,2025-12-30 07:32:56,4,33.35,False,1,22.44,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00116,CUST_00139,TX_D08D64E32DE5466393C4AEF004DB871C,DEV_01073,2026-02-10 18:14:56,2026-02-10 18:26:56,1,1.55,False,2,329.94,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00117,CUST_01848,TX_E0B46238A25540A5A6B1F41F3561457F,DEV_00342,2026-02-23 15:38:56,2026-02-23 15:54:56,3,37.18,False,1,11.62,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00118,CUST_00638,TX_8B5F3015D41E4D71B2BEB235AB56B17C,DEV_00916,2026-03-30 07:11:56,2026-03-30 07:28:56,3,34.33,False,1,161.79,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00119,CUST_01803,TX_4707BF0629064490BAC83D68AE72BC86,DEV_01316,2026-05-10 12:20:56,2026-05-10 12:40:56,1,36.09,False,2,358.45,0,False,False,False,False,LOW,2026-06-14 12:32:57
BEH_00120,CUST_01239,TX_E99F74048E394044903522D47B365685,DEV_00408,2026-01-29 09:38:56,2026-01-29 09:50:56,2,26.58,False,3,83.2,0,False,True,False,False,LOW,2026-06-14 12:32:57
