customer_beneficiary_id,customer_id,beneficiary_id,first_transaction_date,last_transaction_date,relationship_risk_score
CBEN_00054,CUST_01694,BENE_00555,2025-05-17 12:32:56.109247,2026-05-30 12:32:56.109248,8.42
CBEN_00055,CUST_01408,BENE_02378,2026-02-23 12:32:56.109252,2026-06-09 12:32:56.109253,40.67
CBEN_00056,CUST_01043,BENE_01206,2025-06-22 12:32:56.109255,2026-06-10 12:32:56.109256,6.54
CBEN_00057,CUST_01173,BENE_00066,2025-05-19 12:32:56.109258,2026-05-18 12:32:56.109259,38.1
CBEN_00058,CUST_01540,BENE_00339,2026-02-06 12:32:56.109261,2026-05-29 12:32:56.109263,24.25
CBEN_00059,CUST_01481,BENE_02427,2026-01-07 12:32:56.109265,2026-05-04 12:32:56.109266,46.59
CBEN_00060,CUST_01284,BENE_02084,2026-02-19 12:32:56.109268,2026-04-24 12:32:56.109269,10.96
CBEN_00061,CUST_01624,BENE_00733,2025-12-09 12:32:56.109271,2026-06-13 12:32:56.109272,30.6
CBEN_00062,CUST_01934,BENE_01427,2025-07-14 12:32:56.109274,2026-05-29 12:32:56.109275,4.89
CBEN_00063,CUST_01910,BENE_01941,2025-12-02 12:32:56.109277,2026-05-21 12:32:56.109280,48.91
CBEN_00064,CUST_00450,BENE_00065,2025-12-09 12:32:56.109282,2026-05-13 12:32:56.109283,26.7
CBEN_00065,CUST_00595,BENE_01155,2026-04-09 12:32:56.109285,2026-05-31 12:32:56.109286,15.43
CBEN_00066,CUST_01938,BENE_01956,2025-12-25 12:32:56.109288,2026-04-23 12:32:56.109289,9.8
CBEN_00067,CUST_01934,BENE_02811,2026-01-13 12:32:56.109291,2026-05-12 12:32:56.109292,22.15
CBEN_00068,CUST_01816,BENE_02831,2025-05-26 12:32:56.109294,2026-06-04 12:32:56.109295,40.16
CBEN_00069,CUST_01739,BENE_00634,2025-09-14 12:32:56.109297,2026-05-24 12:32:56.109298,20.17
CBEN_00070,CUST_01935,BENE_00091,2025-07-07 12:32:56.109300,2026-05-19 12:32:56.109302,20.7
CBEN_00071,CUST_00742,BENE_01030,2025-07-17 12:32:56.109304,2026-06-11 12:32:56.109305,37.4
CBEN_00072,CUST_00397,BENE_01944,2025-10-27 12:32:56.109307,2026-04-16 12:32:56.109308,27.69
CBEN_00073,CUST_01333,BENE_01904,2026-03-30 12:32:56.109310,2026-06-10 12:32:56.109311,35.78
CBEN_00074,CUST_00857,BENE_02266,2025-07-05 12:32:56.109316,2026-05-08 12:32:56.109317,32.88
CBEN_00075,CUST_00550,BENE_01739,2025-12-26 12:32:56.109319,2026-05-10 12:32:56.109320,5.79
CBEN_00076,CUST_01392,BENE_00495,2025-08-18 12:32:56.109322,2026-04-21 12:32:56.109323,18.62
CBEN_00077,CUST_00201,BENE_01702,2026-03-19 12:32:56.109325,2026-04-16 12:32:56.109326,4.63
CBEN_00078,CUST_01790,BENE_00287,2025-11-06 12:32:56.109329,2026-05-27 12:32:56.109330,11.04
CBEN_00079,CUST_01875,BENE_02567,2025-07-11 12:32:56.109332,2026-04-30 12:32:56.109333,37.32
CBEN_00080,CUST_00705,BENE_01917,2025-10-27 12:32:56.109335,2026-05-15 12:32:56.109336,27.02
CBEN_00081,CUST_00430,BENE_00927,2025-07-03 12:32:56.109338,2026-05-04 12:32:56.109339,2.47
CBEN_00082,CUST_00428,BENE_00213,2025-08-12 12:32:56.109341,2026-05-15 12:32:56.109342,31.05
CBEN_00083,CUST_01295,BENE_00723,2025-11-26 12:32:56.109344,2026-05-05 12:32:56.109345,46.32
CBEN_00084,CUST_01686,BENE_01302,2026-02-20 12:32:56.109347,2026-04-23 12:32:56.109348,14.1
CBEN_00085,CUST_01385,BENE_01685,2025-07-18 12:32:56.109350,2026-05-11 12:32:56.109353,43.57
CBEN_00086,CUST_00152,BENE_00061,2026-02-16 12:32:56.109356,2026-05-22 12:32:56.109357,90.09
CBEN_00087,CUST_01637,BENE_02465,2025-05-26 12:32:56.109359,2026-04-24 12:32:56.109360,42.0
CBEN_00088,CUST_00892,BENE_01798,2025-11-15 12:32:56.109362,2026-05-27 12:32:56.109364,21.38
CBEN_00089,CUST_01406,BENE_00427,2026-02-27 12:32:56.109366,2026-04-18 12:32:56.109367,29.83
CBEN_00090,CUST_00525,BENE_00092,2025-06-15 12:32:56.109369,2026-05-23 12:32:56.109370,12.63
CBEN_00091,CUST_01948,BENE_02837,2025-08-26 12:32:56.109372,2026-06-08 12:32:56.109373,1.78
CBEN_00092,CUST_00167,BENE_02320,2025-09-19 12:32:56.109375,2026-04-16 12:32:56.109376,18.17
CBEN_00093,CUST_01262,BENE_02355,2026-02-02 12:32:56.109378,2026-04-16 12:32:56.109379,19.78
CBEN_00094,CUST_01680,BENE_00887,2025-09-08 12:32:56.109383,2026-05-10 12:32:56.109384,27.66
CBEN_00095,CUST_01360,BENE_01980,2025-11-18 12:32:56.109387,2026-04-20 12:32:56.109389,39.19
CBEN_00096,CUST_01757,BENE_02084,2025-10-27 12:32:56.109390,2026-05-29 12:32:56.109392,38.86
CBEN_00097,CUST_01001,BENE_02915,2025-05-26 12:32:56.109393,2026-05-01 12:32:56.109395,19.95
CBEN_00098,CUST_01856,BENE_02632,2025-08-04 12:32:56.109397,2026-04-23 12:32:56.109398,24.81
CBEN_00099,CUST_01416,BENE_01780,2025-09-06 12:32:56.109400,2026-05-21 12:32:56.109401,30.22
CBEN_00100,CUST_01143,BENE_02229,2025-10-17 12:32:56.109403,2026-05-05 12:32:56.109404,29.98
CBEN_00101,CUST_01824,BENE_02895,2026-01-19 12:32:56.109406,2026-05-02 12:32:56.109407,11.43
CBEN_00102,CUST_01016,BENE_01096,2025-11-22 12:32:56.109409,2026-04-25 12:32:56.109410,39.88
CBEN_00103,CUST_00819,BENE_02552,2025-12-17 12:32:56.109412,2026-04-17 12:32:56.109413,40.11
CBEN_00104,CUST_01289,BENE_01884,2026-02-22 12:32:56.109415,2026-04-21 12:32:56.109416,21.39
CBEN_00105,CUST_00663,BENE_02773,2026-01-11 12:32:56.109418,2026-05-20 12:32:56.109419,21.45
CBEN_00106,CUST_01235,BENE_01244,2025-11-29 12:32:56.109421,2026-05-12 12:32:56.109422,42.31
CBEN_00107,CUST_01684,BENE_02960,2025-06-05 12:32:56.109424,2026-05-03 12:32:56.109425,5.39
CBEN_00108,CUST_00765,BENE_01391,2025-05-19 12:32:56.109427,2026-05-19 12:32:56.109428,4.83
CBEN_00109,CUST_00560,BENE_02883,2025-09-30 12:32:56.109430,2026-04-18 12:32:56.109431,8.01
CBEN_00110,CUST_00603,BENE_02966,2025-07-25 12:32:56.109434,2026-05-30 12:32:56.109435,20.19
CBEN_00111,CUST_00101,BENE_02370,2025-10-26 12:32:56.109437,2026-05-10 12:32:56.109438,47.02
CBEN_00112,CUST_00622,BENE_02196,2025-05-13 12:32:56.109440,2026-05-21 12:32:56.109441,37.59
CBEN_00113,CUST_01914,BENE_00992,2026-01-03 12:32:56.109444,2026-06-08 12:32:56.109446,32.91
CBEN_00114,CUST_00568,BENE_02572,2026-03-04 12:32:56.109448,2026-05-04 12:32:56.109449,9.98
CBEN_00115,CUST_00590,BENE_00841,2026-01-05 12:32:56.109451,2026-05-22 12:32:56.109452,21.55
CBEN_00116,CUST_00369,BENE_01279,2026-02-19 12:32:56.109454,2026-05-16 12:32:56.109455,44.83
CBEN_00117,CUST_01140,BENE_01068,2026-01-22 12:32:56.109457,2026-05-13 12:32:56.109458,25.34
CBEN_00118,CUST_01304,BENE_02547,2025-08-15 12:32:56.109460,2026-06-01 12:32:56.109461,14.86
CBEN_00119,CUST_01507,BENE_01006,2025-08-25 12:32:56.109463,2026-04-21 12:32:56.109464,28.88
CBEN_00120,CUST_00987,BENE_00033,2026-01-07 12:32:56.109466,2026-05-16 12:32:56.109467,8.54
CBEN_00121,CUST_00581,BENE_02109,2026-01-16 12:32:56.109469,2026-05-30 12:32:56.109471,38.49
CBEN_00122,CUST_00885,BENE_02459,2026-02-18 12:32:56.109473,2026-05-14 12:32:56.109474,38.18
CBEN_00123,CUST_01999,BENE_00250,2026-03-08 12:32:56.109476,2026-05-05 12:32:56.109477,34.95
CBEN_00124,CUST_00631,BENE_00356,2025-09-19 12:32:56.109479,2026-05-09 12:32:56.109480,8.02
CBEN_00125,CUST_01742,BENE_02604,2026-01-18 12:32:56.109482,2026-05-22 12:32:56.109483,26.11
CBEN_00126,CUST_01290,BENE_01812,2025-10-23 12:32:56.109485,2026-05-02 12:32:56.109486,47.35
CBEN_00127,CUST_00128,BENE_02112,2025-11-27 12:32:56.109489,2026-05-02 12:32:56.109491,9.85
CBEN_00128,CUST_00323,BENE_01027,2025-12-26 12:32:56.109494,2026-05-04 12:32:56.109495,35.26
CBEN_00129,CUST_01205,BENE_00636,2025-11-06 12:32:56.109497,2026-04-30 12:32:56.109498,34.07
CBEN_00130,CUST_01783,BENE_02949,2025-08-05 12:32:56.109501,2026-05-25 12:32:56.109502,0.76
CBEN_00131,CUST_01926,BENE_00983,2025-08-29 12:32:56.109504,2026-05-25 12:32:56.109505,22.35
CBEN_00132,CUST_01124,BENE_00257,2026-04-01 12:32:56.109507,2026-04-19 12:32:56.109508,22.58
CBEN_00133,CUST_01941,BENE_01415,2025-06-07 12:32:56.109511,2026-05-14 12:32:56.109512,7.57
CBEN_00134,CUST_01701,BENE_02079,2025-05-29 12:32:56.109514,2026-05-18 12:32:56.109515,5.22
CBEN_00135,CUST_00375,BENE_01813,2025-08-09 12:32:56.109517,2026-05-22 12:32:56.109518,20.37
CBEN_00136,CUST_00089,BENE_01085,2025-09-03 12:32:56.109520,2026-05-13 12:32:56.109521,29.49
CBEN_00137,CUST_01649,BENE_02505,2026-03-18 12:32:56.109523,2026-05-20 12:32:56.109524,6.24
CBEN_00138,CUST_01707,BENE_01906,2025-12-12 12:32:56.109526,2026-04-27 12:32:56.109527,14.46
CBEN_00139,CUST_00086,BENE_01306,2026-01-29 12:32:56.109529,2026-05-23 12:32:56.109530,6.22
CBEN_00140,CUST_00580,BENE_01412,2025-07-30 12:32:56.109532,2026-06-11 12:32:56.109534,29.87
CBEN_00141,CUST_00197,BENE_00147,2025-12-03 12:32:56.109535,2026-05-23 12:32:56.109536,15.66
CBEN_00142,CUST_00750,BENE_02170,2025-06-20 12:32:56.109538,2026-04-17 12:32:56.109539,47.46
CBEN_00143,CUST_01390,BENE_01333,2026-02-10 12:32:56.109541,2026-05-26 12:32:56.109542,5.22
CBEN_00144,CUST_00891,BENE_00086,2026-02-08 12:32:56.109544,2026-05-12 12:32:56.109545,47.91
CBEN_00145,CUST_01561,BENE_01575,2025-12-15 12:32:56.109547,2026-05-25 12:32:56.109548,27.36
CBEN_00146,CUST_01144,BENE_02625,2026-04-12 12:32:56.109550,2026-06-09 12:32:56.109551,48.14
CBEN_00147,CUST_00078,BENE_02454,2026-03-02 12:32:56.109553,2026-05-02 12:32:56.109554,22.57
CBEN_00148,CUST_00540,BENE_02205,2025-05-18 12:32:56.109556,2026-05-02 12:32:56.109557,19.03
CBEN_00149,CUST_01714,BENE_01804,2025-06-09 12:32:56.109559,2026-04-16 12:32:56.109560,5.87
CBEN_00150,CUST_00835,BENE_00028,2025-11-10 12:32:56.109562,2026-05-24 12:32:56.109563,10.62
CBEN_00151,CUST_01349,BENE_00016,2025-12-11 12:32:56.109565,2026-05-13 12:32:56.109566,34.45
CBEN_00152,CUST_00878,BENE_02183,2025-10-19 12:32:56.109569,2026-04-21 12:32:56.109571,8.96
CBEN_00153,CUST_01672,BENE_02495,2026-02-25 12:32:56.109573,2026-04-22 12:32:56.109574,17.97
CBEN_00154,CUST_01009,BENE_02769,2025-06-06 12:32:56.109576,2026-06-07 12:32:56.109577,13.8
CBEN_00155,CUST_00891,BENE_01796,2026-02-19 12:32:56.109579,2026-05-20 12:32:56.109580,34.24
CBEN_00156,CUST_00782,BENE_02640,2025-11-14 12:32:56.109582,2026-06-09 12:32:56.109583,17.54
CBEN_00157,CUST_01172,BENE_01152,2025-08-16 12:32:56.109585,2026-05-30 12:32:56.109586,9.39
CBEN_00158,CUST_00222,BENE_01247,2025-09-10 12:32:56.109588,2026-04-17 12:32:56.109589,48.59
CBEN_00159,CUST_01591,BENE_02600,2025-11-28 12:32:56.109593,2026-06-13 12:32:56.109594,36.19
CBEN_00160,CUST_01928,BENE_01077,2026-03-01 12:32:56.109596,2026-06-01 12:32:56.109597,13.36
CBEN_00161,CUST_00927,BENE_02658,2025-05-28 12:32:56.109599,2026-05-13 12:32:56.109600,25.34
CBEN_00162,CUST_00932,BENE_01289,2026-04-08 12:32:56.109602,2026-05-05 12:32:56.109603,0.29
CBEN_00163,CUST_00895,BENE_02946,2026-02-18 12:32:56.109605,2026-05-08 12:32:56.109606,18.72
CBEN_00164,CUST_01707,BENE_02429,2025-05-22 12:32:56.109608,2026-06-07 12:32:56.109609,32.85
CBEN_00165,CUST_00007,BENE_01888,2025-11-13 12:32:56.109611,2026-04-17 12:32:56.109612,17.24
CBEN_00166,CUST_00040,BENE_00884,2025-11-07 12:32:56.109614,2026-05-07 12:32:56.109615,17.92
CBEN_00167,CUST_01371,BENE_01278,2025-11-23 12:32:56.109617,2026-05-07 12:32:56.109618,42.86
CBEN_00168,CUST_00546,BENE_00779,2025-05-17 12:32:56.109619,2026-05-22 12:32:56.109621,16.34
CBEN_00169,CUST_00636,BENE_00679,2026-01-09 12:32:56.109622,2026-05-10 12:32:56.109624,24.32
CBEN_00170,CUST_00592,BENE_01842,2025-12-28 12:32:56.109625,2026-05-20 12:32:56.109628,27.45
CBEN_00171,CUST_00681,BENE_02538,2025-08-19 12:32:56.109630,2026-06-02 12:32:56.109631,29.74
CBEN_00172,CUST_01828,BENE_02616,2025-09-09 12:32:56.109635,2026-04-28 12:32:56.109636,3.89
CBEN_00173,CUST_01699,BENE_02130,2025-07-25 12:32:56.109638,2026-06-10 12:32:56.109639,26.75
CBEN_00174,CUST_01393,BENE_01236,2025-12-13 12:32:56.109641,2026-04-17 12:32:56.109642,26.02
CBEN_00175,CUST_01072,BENE_01601,2026-03-11 12:32:56.109644,2026-05-20 12:32:56.109645,41.39
CBEN_00176,CUST_01524,BENE_00843,2025-11-07 12:32:56.109647,2026-05-11 12:32:56.109648,7.0
CBEN_00177,CUST_00022,BENE_02588,2025-08-19 12:32:56.109650,2026-04-29 12:32:56.109651,8.5
CBEN_00178,CUST_01976,BENE_02694,2026-01-05 12:32:56.109653,2026-05-03 12:32:56.109654,44.27
CBEN_00179,CUST_00289,BENE_00216,2025-06-15 12:32:56.109656,2026-05-06 12:32:56.109657,1.57
CBEN_00180,CUST_00028,BENE_01404,2026-04-07 12:32:56.109659,2026-04-24 12:32:56.109660,15.59
CBEN_00181,CUST_00241,BENE_02582,2025-09-30 12:32:56.109662,2026-05-27 12:32:56.109663,12.54
CBEN_00182,CUST_01141,BENE_02720,2026-04-14 12:32:56.109665,2026-05-29 12:32:56.109666,1.09
CBEN_00183,CUST_01273,BENE_01159,2026-04-12 12:32:56.109668,2026-05-20 12:32:56.109669,33.58
CBEN_00184,CUST_01501,BENE_00005,2025-12-03 12:32:56.109671,2026-05-22 12:32:56.109672,35.66
CBEN_00185,CUST_01816,BENE_01813,2026-02-11 12:32:56.109679,2026-05-01 12:32:56.109680,30.51
CBEN_00186,CUST_01005,BENE_01268,2026-03-22 12:32:56.109682,2026-05-12 12:32:56.109683,4.18
CBEN_00187,CUST_00663,BENE_00611,2025-07-27 12:32:56.109685,2026-05-14 12:32:56.109687,11.54
CBEN_00188,CUST_00113,BENE_00631,2026-03-19 12:32:56.109689,2026-06-12 12:32:56.109690,8.87
CBEN_00189,CUST_00344,BENE_02882,2025-05-24 12:32:56.109692,2026-04-22 12:32:56.109693,18.88
CBEN_00190,CUST_01766,BENE_01649,2026-02-03 12:32:56.109695,2026-04-23 12:32:56.109696,49.94
CBEN_00191,CUST_01340,BENE_01045,2026-01-12 12:32:56.109702,2026-06-03 12:32:56.109703,10.34
CBEN_00192,CUST_00206,BENE_00026,2025-08-04 12:32:56.109705,2026-05-30 12:32:56.109706,41.64
CBEN_00193,CUST_01624,BENE_02109,2025-06-06 12:32:56.109708,2026-04-20 12:32:56.109709,16.2
CBEN_00194,CUST_00240,BENE_00694,2025-12-02 12:32:56.109711,2026-04-21 12:32:56.109712,10.38
CBEN_00195,CUST_00170,BENE_02158,2025-05-18 12:32:56.109714,2026-05-20 12:32:56.109715,44.53
CBEN_00196,CUST_00907,BENE_01608,2025-10-28 12:32:56.109717,2026-05-07 12:32:56.109718,2.4
CBEN_00197,CUST_01219,BENE_01457,2025-08-21 12:32:56.109720,2026-05-30 12:32:56.109721,17.83
CBEN_00198,CUST_00554,BENE_01721,2025-10-30 12:32:56.109723,2026-04-21 12:32:56.109724,7.04
CBEN_00199,CUST_01019,BENE_01740,2025-09-13 12:32:56.109726,2026-04-26 12:32:56.109727,41.22
CBEN_00200,CUST_01160,BENE_01343,2025-10-10 12:32:56.109729,2026-05-28 12:32:56.109730,29.49
CBEN_00201,CUST_01925,BENE_02724,2026-03-20 12:32:56.109732,2026-04-24 12:32:56.109733,40.81
CBEN_00202,CUST_01763,BENE_00223,2025-10-21 12:32:56.109735,2026-04-19 12:32:56.109736,10.46
CBEN_00203,CUST_01813,BENE_02295,2025-07-01 12:32:56.109738,2026-05-15 12:32:56.109739,44.43
CBEN_00204,CUST_01726,BENE_01719,2025-11-10 12:32:56.109741,2026-04-21 12:32:56.109742,18.46
CBEN_00205,CUST_01275,BENE_01990,2026-01-06 12:32:56.109744,2026-05-01 12:32:56.109745,32.93
CBEN_00206,CUST_00181,BENE_02879,2025-06-05 12:32:56.109747,2026-05-07 12:32:56.109748,21.72
CBEN_00207,CUST_00793,BENE_01701,2026-01-31 12:32:56.109750,2026-05-18 12:32:56.109751,2.96
CBEN_00208,CUST_01944,BENE_00803,2025-10-03 12:32:56.109753,2026-04-22 12:32:56.109754,3.1
CBEN_00209,CUST_01908,BENE_02773,2026-04-02 12:32:56.109756,2026-05-05 12:32:56.109757,28.08
CBEN_00210,CUST_00531,BENE_00558,2025-08-24 12:32:56.109759,2026-06-03 12:32:56.109760,23.35
CBEN_00211,CUST_00034,BENE_02934,2026-04-10 12:32:56.109764,2026-04-30 12:32:56.109765,15.71
CBEN_00212,CUST_00747,BENE_01018,2025-12-04 12:32:56.109767,2026-05-03 12:32:56.109768,34.96
CBEN_00213,CUST_01485,BENE_00281,2026-02-16 12:32:56.109770,2026-04-16 12:32:56.109774,42.62
CBEN_00214,CUST_01336,BENE_00901,2025-11-18 12:32:56.109776,2026-06-08 12:32:56.109777,39.56
CBEN_00215,CUST_00443,BENE_00963,2025-06-08 12:32:56.109779,2026-05-05 12:32:56.109780,42.73
CBEN_00216,CUST_00656,BENE_01109,2026-01-03 12:32:56.109782,2026-05-17 12:32:56.109783,18.36
CBEN_00217,CUST_00448,BENE_02389,2025-11-08 12:32:56.109785,2026-04-29 12:32:56.109786,2.47
CBEN_00218,CUST_00111,BENE_00061,2025-05-22 12:32:56.109788,2026-04-26 12:32:56.109789,74.69
CBEN_00219,CUST_00299,BENE_02412,2025-10-13 12:32:56.109791,2026-05-26 12:32:56.109792,44.26
CBEN_00220,CUST_00730,BENE_02796,2026-01-17 12:32:56.109794,2026-05-17 12:32:56.109795,2.04
CBEN_00221,CUST_01537,BENE_02202,2025-09-16 12:32:56.109798,2026-06-05 12:32:56.109799,27.0
CBEN_00222,CUST_00861,BENE_01175,2025-05-20 12:32:56.109801,2026-05-08 12:32:56.109804,32.94
CBEN_00223,CUST_01534,BENE_01180,2026-01-20 12:32:56.109806,2026-06-01 12:32:56.109807,26.03
CBEN_00224,CUST_00862,BENE_02708,2026-01-01 12:32:56.109809,2026-05-21 12:32:56.109810,42.55
CBEN_00225,CUST_00911,BENE_02547,2025-06-08 12:32:56.109812,2026-04-16 12:32:56.109813,30.8
CBEN_00226,CUST_00305,BENE_02531,2025-07-14 12:32:56.109815,2026-05-03 12:32:56.109816,29.85
CBEN_00227,CUST_00463,BENE_02511,2025-06-26 12:32:56.109818,2026-05-25 12:32:56.109819,18.36
CBEN_00228,CUST_01437,BENE_01469,2025-07-02 12:32:56.109821,2026-05-08 12:32:56.109822,8.36
CBEN_00229,CUST_00985,BENE_00928,2025-10-31 12:32:56.109824,2026-06-09 12:32:56.109825,32.05
CBEN_00230,CUST_01828,BENE_01443,2025-11-24 12:32:56.109829,2026-04-19 12:32:56.109830,24.31
CBEN_00231,CUST_00804,BENE_00666,2026-01-15 12:32:56.109832,2026-05-06 12:32:56.109833,13.54
CBEN_00232,CUST_01711,BENE_00035,2025-08-31 12:32:56.109835,2026-05-15 12:32:56.109836,17.77
CBEN_00233,CUST_01122,BENE_01023,2025-10-10 12:32:56.109838,2026-05-24 12:32:56.109839,5.11
CBEN_00234,CUST_01107,BENE_00969,2025-07-26 12:32:56.109841,2026-04-20 12:32:56.109842,38.85
CBEN_00235,CUST_00784,BENE_00810,2025-07-27 12:32:56.109844,2026-05-01 12:32:56.109845,44.37
CBEN_00236,CUST_00546,BENE_01498,2025-10-27 12:32:56.109847,2026-05-17 12:32:56.109848,10.09
CBEN_00237,CUST_01563,BENE_01904,2026-01-09 12:32:56.109850,2026-05-17 12:32:56.109851,24.52
CBEN_00238,CUST_01362,BENE_02053,2025-09-11 12:32:56.109853,2026-05-22 12:32:56.109854,38.62
CBEN_00239,CUST_00447,BENE_02087,2026-03-17 12:32:56.109856,2026-05-31 12:32:56.109857,4.01
